sample_id,official_word_index,official_word,text_feature_row_0based,word_start_wav_s,word_end_wav_s,word_start_source_s,word_end_source_s,timestamp_evidence_tier,timestamp_status,text_valid_mask,word_time_valid_mask,audio_valid_mask,audio_f0_valid_mask,visual_valid_mask,visual_nearest_candidate_mask,audio_frame_start_index_0based,audio_frame_end_index_exclusive,audio_frame_count,f0_voiced_frame_count,visual_frame_start_index_0based,visual_frame_end_index_exclusive,visual_frame_count,visual_valid_face_frame_count,visual_status,nearest_visual_frame_index_0based,nearest_visual_distance_to_interval_s
-RfYyzHpjk4$_$2,25,do,1682,4.570000171661377,4.860000133514404,4.570000171661377,4.860000133514404,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,458,487,29,29,46,49,3,3,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,1,I,1683,1.4199999570846558,1.5700000524520874,1.4199999570846558,1.5700000524520874,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,142,158,16,10,15,16,1,1,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,2,mentioned,1684,1.5700000524520874,2.0299999713897705,1.5700000524520874,2.0299999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,158,203,45,42,16,21,5,5,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,3,a,1685,2.0299999713897705,2.069999933242798,2.0299999713897705,2.069999933242798,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,203,207,4,4,21,21,0,0,no_visual_frame_in_interval,20,0.029999971389770508
-UUCSKoHeMA$_$0,4,word,1686,2.069999933242798,2.5999999046325684,2.069999933242798,2.5999999046325684,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,207,260,53,49,21,26,5,5,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,5,in,1687,2.640000104904175,2.759999990463257,2.640000104904175,2.759999990463257,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,265,276,11,11,27,28,1,1,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,6,the,1688,2.759999990463257,2.859999895095825,2.759999990463257,2.859999895095825,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,276,286,10,10,28,29,1,1,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,7,last,1689,2.859999895095825,3.2699999809265137,2.859999895095825,3.2699999809265137,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,286,327,41,30,29,33,4,4,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,8,clip,1690,3.2699999809265137,3.7100000381469727,3.2699999809265137,3.7100000381469727,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,327,372,45,0,33,38,5,5,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,9,called,1691,3.7100000381469727,4.050000190734863,3.7100000381469727,4.050000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,372,406,34,26,38,41,3,3,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,10,monotone,1692,4.050000190734863,5.090000152587891,4.050000190734863,5.090000152587891,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,406,510,104,79,41,51,10,10,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,11,and,1693,5.440000057220459,5.559999942779541,5.440000057220459,5.559999942779541,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,545,556,11,11,55,56,1,1,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,12,I,1694,5.559999942779541,5.599999904632568,5.559999942779541,5.599999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,556,560,4,4,56,56,0,0,no_visual_frame_in_interval,56,9.536743128535363e-08
-UUCSKoHeMA$_$0,13,want,1695,5.599999904632568,5.869999885559082,5.599999904632568,5.869999885559082,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,560,587,27,27,56,59,3,3,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,14,to,1696,5.869999885559082,5.940000057220459,5.869999885559082,5.940000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,587,595,8,8,59,60,1,1,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,15,talk,1697,5.940000057220459,6.150000095367432,5.940000057220459,6.150000095367432,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,595,616,21,17,60,62,2,2,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,16,about,1698,6.150000095367432,6.46999979019165,6.150000095367432,6.46999979019165,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,616,647,31,1,62,65,3,3,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,17,that,1699,6.46999979019165,6.71999979019165,6.46999979019165,6.71999979019165,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,647,672,25,12,65,68,3,3,in_interval_valid_face,-1,
-UUCSKoHeMA$_$0,18,briefly,1700,6.71999979019165,7.28000020980835,6.71999979019165,7.28000020980835,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,672,729,57,51,68,73,5,5,in_interval_valid_face,-1,
-ri04Z7vwnc$_$0,1,going,1701,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$0,2,to,1702,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$0,3,get,1703,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$0,4,married,1704,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$0,5,or,1705,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$0,6,are,1706,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$0,7,already,1707,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$0,8,married,1708,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,1,most,1709,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,2,people,1710,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,3,think,1711,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,4,it'll,1712,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,5,sort,1713,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,6,itself,1714,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,7,out,1715,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,8,we'll,1716,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,9,discuss,1717,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,10,it,1718,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,11,later,1719,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,12,it's,1720,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,13,not,1721,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,14,something,1722,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,15,too,1723,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$2,16,important,1724,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$5,1,So,1725,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$5,2,I,1726,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$5,3,think,1727,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$5,4,it's,1728,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$5,5,important,1729,3.069999933242798,3.43975,3.069999933242798,3.43975,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,307,344,37,0,31,34,3,3,in_interval_valid_face,-1,
-ri04Z7vwnc$_$5,6,to,1730,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$5,7,discuss,1731,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-ri04Z7vwnc$_$5,8,finances,1732,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$1,1,But,1733,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$1,2,the,1734,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$1,3,hardest,1735,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$1,4,thing,1736,1.7599999904632568,1.909999966621399,1.7599999904632568,1.909999966621399,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,176,191,15,15,18,20,2,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$1,5,in,1737,1.909999966621399,1.9700000286102295,1.909999966621399,1.9700000286102295,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,191,198,7,7,20,20,0,0,no_visual_frame_in_interval,20,0.029999971389770508
-s9qJ7ATP7w$_$1,6,life,1738,1.9700000286102295,2.180000066757202,1.9700000286102295,2.180000066757202,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,198,219,21,18,20,22,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$1,7,to,1739,2.180000066757202,2.2699999809265137,2.180000066757202,2.2699999809265137,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,219,227,8,6,22,23,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$1,8,learn,1740,2.2699999809265137,2.8399999141693115,2.2699999809265137,2.8399999141693115,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,227,284,57,42,23,29,6,6,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$1,9,is,1741,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$1,10,to,1742,3.2100000381469727,3.3299999237060547,3.2100000381469727,3.3299999237060547,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,322,333,11,9,33,34,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$1,11,lose,1743,3.3299999237060547,3.7100000381469727,3.3299999237060547,3.7100000381469727,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,333,372,39,17,34,38,4,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,1,they,1744,0.0,0.09000000357627869,0.0,0.09000000357627869,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,0,10,10,10,0,1,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,2,have,1745,0.09000000357627869,0.3199999928474426,0.09000000357627869,0.3199999928474426,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,10,32,22,21,1,4,3,3,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,3,doubt,1746,0.3199999928474426,0.6600000262260437,0.3199999928474426,0.6600000262260437,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,32,67,35,29,4,7,3,3,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,4,they,1747,0.6600000262260437,0.7699999809265137,0.6600000262260437,0.7699999809265137,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,67,77,10,9,7,8,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,5,have,1748,0.7699999809265137,0.9700000286102295,0.7699999809265137,0.9700000286102295,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,77,98,21,21,8,10,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,6,fear,1749,0.9700000286102295,1.440000057220459,0.9700000286102295,1.440000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,98,145,47,38,10,15,5,5,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,7,they,1750,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$0,8,lose,1751,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$0,9,in,1752,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$0,10,a,1753,2.2300000190734863,2.2799999713897705,2.2300000190734863,2.2799999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,224,228,4,4,23,23,0,0,no_visual_frame_in_interval,23,0.020000028610229315
-s9qJ7ATP7w$_$0,11,Ferrari,1754,2.2799999713897705,2.7799999713897705,2.2799999713897705,2.7799999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,228,278,50,48,23,28,5,5,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,12,race,1755,2.7799999713897705,3.140000104904175,2.7799999713897705,3.140000104904175,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,278,315,37,36,28,32,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,13,or,1756,3.140000104904175,3.200000047683716,3.140000104904175,3.200000047683716,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,315,321,6,6,32,33,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,14,they,1757,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$0,15,lose,1758,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$0,16,in,1759,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$0,17,a,1760,3.9000000953674316,4.269999980926514,3.9000000953674316,4.269999980926514,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,391,427,36,32,40,43,3,3,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,18,race,1761,4.420000076293945,4.880000114440918,4.420000076293945,4.880000114440918,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,443,489,46,0,45,49,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,19,and,1762,5.170000076293945,5.289999961853027,5.170000076293945,5.289999961853027,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,518,529,11,11,52,53,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,20,then,1763,5.289999961853027,5.409999847412109,5.289999961853027,5.409999847412109,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,529,541,12,12,53,55,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,21,they,1764,5.409999847412109,5.519999980926514,5.409999847412109,5.519999980926514,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,541,552,11,11,55,56,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,22,just,1765,5.519999980926514,5.760000228881836,5.519999980926514,5.760000228881836,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,552,577,25,20,56,58,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,23,give,1766,5.760000228881836,5.929999828338623,5.760000228881836,5.929999828338623,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,577,593,16,15,58,60,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$0,24,up,1767,5.929999828338623,6.159999847412109,5.929999828338623,6.159999847412109,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,593,616,23,22,60,62,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,1,I,1768,1.1200000047683716,1.2599999904632568,1.1200000047683716,1.2599999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,113,126,13,6,12,13,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,2,have,1769,1.2599999904632568,1.4600000381469727,1.2599999904632568,1.4600000381469727,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,126,147,21,21,13,15,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,3,been,1770,1.4600000381469727,1.7300000190734863,1.4600000381469727,1.7300000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,147,174,27,25,15,18,3,3,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,4,beat,1771,1.7300000190734863,2.009999990463257,1.7300000190734863,2.009999990463257,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,174,201,27,26,18,21,3,3,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,5,up,1772,2.009999990463257,2.4800000190734863,2.009999990463257,2.4800000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,201,249,48,41,21,25,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,6,and,1773,2.4800000190734863,2.809999942779541,2.4800000190734863,2.809999942779541,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,249,281,32,22,25,29,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,7,put,1774,2.809999942779541,3.059999942779541,2.809999942779541,3.059999942779541,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,281,306,25,18,29,31,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,8,down,1775,3.059999942779541,3.690000057220459,3.059999942779541,3.690000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,306,370,64,55,31,37,6,6,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,9,and,1776,3.7200000286102295,4.070000171661377,3.7200000286102295,4.070000171661377,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,373,408,35,35,38,41,3,3,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,10,everything,1777,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-s9qJ7ATP7w$_$5,11,that,1778,5.239999771118164,5.400000095367432,5.239999771118164,5.400000095367432,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,524,541,17,16,53,55,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,12,can,1779,5.400000095367432,5.570000171661377,5.400000095367432,5.570000171661377,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,541,558,17,17,55,56,1,1,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,13,go,1780,5.570000171661377,5.760000228881836,5.570000171661377,5.760000228881836,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,558,577,19,19,56,58,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,14,wrong,1781,5.760000228881836,6.429999828338623,5.760000228881836,6.429999828338623,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,577,643,66,42,58,65,7,7,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,15,has,1782,6.679999828338623,6.829999923706055,6.679999828338623,6.829999923706055,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,668,683,15,0,67,69,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,16,gone,1783,6.829999923706055,7.090000152587891,6.829999923706055,7.090000152587891,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,683,710,27,13,69,71,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,17,wrong,1784,7.090000152587891,7.409999847412109,7.090000152587891,7.409999847412109,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,710,741,31,31,71,75,4,4,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,18,for,1785,7.409999847412109,7.659999847412109,7.409999847412109,7.659999847412109,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,741,766,25,16,75,77,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$5,19,me,1786,7.659999847412109,7.849999904632568,7.659999847412109,7.849999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,766,785,19,19,77,79,2,2,in_interval_valid_face,-1,
-s9qJ7ATP7w$_$4,1,I,1787,0.5400000214576721,0.6700000166893005,0.5400000214576721,0.6700000166893005,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,0,0,55,68,13,0,6,7,1,0,in_interval_frames_no_valid_face,4,0.1400000214576721
-s9qJ7ATP7w$_$4,2,have,1788,0.6700000166893005,0.8600000143051147,0.6700000166893005,0.8600000143051147,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,68,87,19,17,7,9,2,0,in_interval_frames_no_valid_face,4,0.2700000166893005
