sample_id,official_word_index,official_word,whisper_token_index,whisper_word_index,whisper_word,start_time_wav_s,end_time_wav_s,start_time_source_s,end_time_source_s,word_probability,mapping_method,timestamp_source,timestamp_status,word_time_valid_mask,automatic_flags
-uywlfIYOS8$_$4,18,insight,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-6rXp3zJ3kc$_$8,1,Many,3,3,many,0.54,0.66,0.54,0.66,0.9910609126091003,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,2,people,4,4,people,0.66,0.96,0.66,0.96,0.9931426048278809,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,3,are,5,5,are,0.96,1.16,0.96,1.16,0.9972150325775146,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,4,not,6,6,not,1.16,1.46,1.16,1.46,0.9980999827384949,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,5,until,7,7,until,1.46,1.82,1.46,1.82,0.9168899655342102,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,6,they,8,8,they,1.82,1.98,1.82,1.98,0.9921749234199524,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,7,get,9,9,get,1.98,2.16,1.98,2.16,0.9983398914337158,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,8,to,10,10,to,2.16,2.36,2.16,2.36,0.9958856701850891,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,9,be,11,11,be,2.36,2.54,2.36,2.54,0.8754618167877197,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,10,a,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-6rXp3zJ3kc$_$8,11,older,13,13,older,2.72,3.46,2.72,3.46,0.9942620992660522,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,12,age,14,14,age,3.46,3.88,3.46,3.88,0.9991461038589478,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,13,and,15,15,and,3.88,4.1,3.88,4.1,0.6538504362106323,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,14,they,16,16,they,4.1,4.26,4.1,4.26,0.9492259621620178,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,15,realize,17,17,realize,4.26,4.68,4.26,4.68,0.9762977361679077,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,16,that,18,18,that,4.68,5.02,4.68,5.02,0.9048036932945251,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,17,gosh,19,19,gosh,5.02,5.32,5.02,5.32,0.944253146648407,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,18,they,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-6rXp3zJ3kc$_$8,19,wasted,21,21,wasted,5.94,6.18,5.94,6.18,0.9610874652862549,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,20,a,22,22,a,6.18,6.38,6.18,6.38,0.9979972243309021,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,21,lot,23,23,lot,6.38,6.56,6.38,6.56,0.998544454574585,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,22,of,24,24,of,6.56,6.68,6.56,6.68,0.9959244728088379,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,23,time,25,25,time,6.68,7.02,6.68,7.02,0.998755931854248,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,24,and,26,26,and,7.02,7.26,7.02,7.26,0.9945586323738098,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,25,money,27,27,money,7.26,7.58,7.26,7.58,0.9990027546882629,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,26,in,28,28,in,7.58,8.74,7.58,8.74,0.9556717872619629,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,27,placing,29,29,placing,8.74,9.54,8.74,9.54,0.9922345876693726,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,28,bets,30,30,bets,9.54,9.86,9.54,9.86,0.9779345393180847,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,29,on,31,31,on,9.86,10.08,9.86,10.08,0.9986037611961365,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,30,stock,32,32,stock,10.08,10.4,10.08,10.4,0.8971850872039795,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,31,that's,33,33,that's,10.4,10.76,10.4,10.76,0.964058130979538,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,32,ultimately,34,34,ultimately,10.76,11.16,10.76,11.16,0.9980954527854919,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,33,lost,35,35,lost,11.16,11.66,11.16,11.66,0.9961568713188171,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-6rXp3zJ3kc$_$8,34,value,36,36,value,11.66,12.16,11.66,12.16,0.9972015619277954,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,1,is,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-9y-fZ3swSY$_$0,2,you,1,1,you,0.0,0.22,0.0,0.22,0.13792508840560913,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,3,can,2,2,can,0.22,0.36,0.22,0.36,0.7259125709533691,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,4,say,3,3,say,0.36,0.62,0.36,0.62,0.9470964074134827,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,5,hey,4,4,hey,0.62,1.04,0.62,1.04,0.3938555121421814,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,6,I,8,8,I,1.76,1.98,1.76,1.98,0.6747955679893494,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,7,really,9,9,really,1.98,2.22,1.98,2.22,0.9981145858764648,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,8,like,10,10,like,2.22,2.74,2.22,2.74,0.9979591369628906,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,9,baby,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-9y-fZ3swSY$_$0,10,skin,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-9y-fZ3swSY$_$0,11,they,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-9y-fZ3swSY$_$0,12,are,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-9y-fZ3swSY$_$0,13,so,14,14,so,3.86,4.04,3.86,4.04,0.9980124235153198,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,14,soft,15,15,soft,4.04,4.56,4.04,4.56,0.9983285069465637,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,15,they,16,16,they,4.56,4.74,4.56,4.74,0.945493221282959,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,16,don't,17,17,don't,4.74,4.94,4.74,4.94,0.9995715320110321,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,17,have,18,18,have,4.94,5.22,4.94,5.22,0.9993808269500732,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,18,any,19,19,any,5.22,5.42,5.22,5.42,0.9990947246551514,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,19,hair,20,20,hair,5.42,5.68,5.42,5.68,0.9991855025291443,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,20,on,21,21,on,5.68,5.84,5.68,5.84,0.9961751699447632,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,21,their,22,22,their,5.84,5.98,5.84,5.98,0.7638338804244995,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$0,22,face,23,23,face,5.98,6.22,5.98,6.22,0.9860501885414124,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,1,I've,1,1,I've,0.0,0.52,0.0,0.52,0.7845292687416077,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,2,seen,2,2,seen,0.52,0.68,0.52,0.68,0.9967594742774963,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,3,this,3,3,this,0.68,0.9,0.68,0.9,0.9784059524536133,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,4,in,4,4,in,0.9,1.12,0.9,1.12,0.9826728105545044,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,5,US,5,5,US,1.12,1.4,1.12,1.4,0.44071170687675476,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,6,or,6,6,or,1.4,1.88,1.4,1.88,0.8138593435287476,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,7,in,7,7,in,1.88,2.02,1.88,2.02,0.9066650867462158,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,8,the,8,8,the,2.02,2.16,2.02,2.16,0.9879505634307861,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$4,9,US,9,9,US,2.16,2.42,2.16,2.42,0.9557086229324341,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,1,That's,2,2,that's,0.34,0.52,0.34,0.52,0.8970002830028534,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,2,a,3,3,a,0.52,0.62,0.52,0.62,0.9031626582145691,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,3,more,4,4,more,0.62,1.12,0.62,1.12,0.9903297424316406,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,4,decent,5,5,decent,1.12,1.74,1.12,1.74,0.9754173755645752,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,5,and,6,6,and,1.74,2.2,1.74,2.2,0.8779807090759277,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,6,more,7,7,more,2.2,2.34,2.2,2.34,0.8979952931404114,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,7,polite,8,8,polite,2.34,2.72,2.34,2.72,0.998230516910553,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,8,way,9,9,way,2.72,3.04,2.72,3.04,0.9855532050132751,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,9,to,10,10,to,3.04,3.28,3.04,3.28,0.9872748851776123,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,10,call,11,11,call,3.28,3.62,3.28,3.62,0.9986457228660583,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,11,a,12,12,a,3.62,4.06,3.62,4.06,0.9821975231170654,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-9y-fZ3swSY$_$8,12,lady,13,13,lady,4.06,4.3,4.06,4.3,0.9908112287521362,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,1,The,1,1,The,0.0,0.58,0.0,0.58,0.46994444727897644,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,2,perfect,2,2,perfect,0.58,0.92,0.58,0.92,0.9377597570419312,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,3,soul,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-AUZQgSxyPQ$_$2,4,mate,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-AUZQgSxyPQ$_$2,5,to,4,4,to,1.5,1.72,1.5,1.72,0.9735994935035706,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,6,the,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-AUZQgSxyPQ$_$2,7,Clarisonic,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-AUZQgSxyPQ$_$2,8,Spot,8,8,spot,2.7,3.36,2.7,3.36,0.6714712381362915,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,9,Therapy,9,9,therapy,3.36,3.9,3.36,3.9,0.9829462766647339,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,10,Brush,10,10,brush,3.9,4.3,3.9,4.3,0.9690835475921631,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,11,this,11,11,This,4.98,5.12,4.98,5.12,0.9678031206130981,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,12,gentle,12,12,gentle,5.12,5.56,5.12,5.56,0.9828323721885681,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,13,Ph,13,13,pH,5.56,6.02,5.56,6.02,0.6544667482376099,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,14,balanced,14,14,balanced,6.02,6.52,6.02,6.52,0.8134494423866272,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,15,and,15,15,and,6.52,6.82,6.52,6.82,0.9726678729057312,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,16,hydrating,16,16,hydrating,6.82,7.48,6.82,7.48,0.9967137376467387,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,17,exfoliant,17,17,exfoliant,7.48,8.34,7.48,8.34,0.9891024629275004,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,18,containing,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-AUZQgSxyPQ$_$2,19,jojoba,19,19,jojoba,9.18,9.86,9.18,9.86,0.923282245794932,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,20,and,20,20,and,9.86,10.4,9.86,10.4,0.9666116833686829,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,21,acai,21,21,acai,10.4,10.84,10.4,10.84,0.8156296014785767,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,22,fruit,22,22,fruit,10.84,11.3,10.84,11.3,0.9370597004890442,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,23,oils,23,23,oils,11.3,11.74,11.3,11.74,0.9518100023269653,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,24,and,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-AUZQgSxyPQ$_$2,25,bamboo,25,25,bamboo,12.54,13.1,12.54,13.1,0.9905941486358643,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,26,and,26,26,and,13.1,13.68,13.1,13.68,0.981351912021637,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,27,prickly,27,27,prickly,13.68,14.1,13.68,14.1,0.9778926074504852,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,28,bear,28,28,bear,14.1,14.36,14.1,14.36,0.7883156538009644,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,29,extracts,29,29,extracts,14.36,15.02,14.36,15.02,0.9702575206756592,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,30,deliver,31,31,deliver,15.86,16.28,15.86,16.28,0.9866132140159607,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,31,intense,32,32,intense,16.28,16.78,16.28,16.78,0.9948979020118713,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,32,healing,33,33,healing,16.78,17.3,16.78,17.3,0.9938619136810303,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,33,while,34,34,while,17.3,17.98,17.3,17.98,0.7642397880554199,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,34,smooth,35,35,smooth,17.98,18.34,17.98,18.34,0.9939033389091492,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,35,granules,36,36,granules,18.34,18.9,18.34,18.9,0.9933041036128998,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,36,buff,37,37,buff,18.9,19.22,18.9,19.22,0.9926099181175232,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,37,away,38,38,away,19.22,19.64,19.22,19.64,0.9946455955505371,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,38,dead,39,39,dead,19.64,20.36,19.64,20.36,0.9607698917388916,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,39,dry,40,40,dry,20.36,20.96,20.36,20.96,0.810384213924408,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,40,skin,41,41,skin,20.96,21.42,20.96,21.42,0.995107889175415,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-AUZQgSxyPQ$_$2,41,cells,42,42,cells,21.42,21.72,21.42,21.72,0.9972965121269226,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-HeZS2-Prhc$_$2,1,The,2,2,The,1.54,1.84,1.54,1.84,0.8448817729949951,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-HeZS2-Prhc$_$2,2,August,3,3,August,1.84,2.14,1.84,2.14,0.9441483616828918,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-HeZS2-Prhc$_$2,3,jobs,4,4,jobs,2.14,2.54,2.14,2.54,0.8502483367919922,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-HeZS2-Prhc$_$2,4,report,5,5,report,2.54,2.92,2.54,2.92,0.9818128347396851,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-HeZS2-Prhc$_$2,5,is,6,6,is,2.92,3.12,2.92,3.12,0.9780285954475403,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-HeZS2-Prhc$_$2,6,out,7,7,out,3.12,3.42,3.12,3.42,0.9977285265922546,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-HeZS2-Prhc$_$2,7,and,8,8,and,3.42,4.02,3.42,4.02,0.8712918758392334,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
