sample_id,transcript_group,official_word_index,official_word,whisper_token_index,mfa_token_index,mfa_word,mfa_tier_word_index,mfa_candidate_start_time_wav_s,mfa_candidate_end_time_wav_s,mfa_candidate_start_time_source_s,mfa_candidate_end_time_source_s,whisper_start_time_wav_s,whisper_end_time_wav_s,mfa_whisper_max_edge_difference_s,mfa_mapping_method,timestamp_status,timestamp_evidence_tier,timestamp_source,mfa_whisper_discrepancy_over_0_5s,final_primary_start_time_wav_s,final_primary_end_time_wav_s,final_primary_start_time_source_s,final_primary_end_time_source_s,final_primary_valid_mask,candidate_valid_mask,automatic_flags,mfa_alignment_file
-UacrmKiTn4$_$4,text_mismatch,1,Just,2,2,just,2,0.5,0.75,0.5,0.75,0.44,0.68,0.06999999999999995,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.5,0.75,0.5,0.75,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,2,given,3,3,given,3,0.75,0.9800000190734863,0.75,0.9800000190734863,0.68,0.94,0.06999999999999995,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.75,0.9800000190734863,0.75,0.9800000190734863,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,3,to,4,4,to,4,0.9800000190734863,1.100000023841858,0.9800000190734863,1.100000023841858,0.94,1.12,0.04000001907348638,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.9800000190734863,1.100000023841858,0.9800000190734863,1.100000023841858,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,4,their,5,5,their,5,1.100000023841858,1.3200000524520874,1.100000023841858,1.3200000524520874,1.12,1.26,0.06000005245208739,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.100000023841858,1.3200000524520874,1.100000023841858,1.3200000524520874,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,5,own,6,6,own,6,1.3200000524520874,1.5,1.3200000524520874,1.5,1.26,1.46,0.06000005245208739,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.3200000524520874,1.5,1.3200000524520874,1.5,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,6,devices,7,7,devices,7,1.5,2.130000114440918,1.5,2.130000114440918,1.46,1.96,0.170000114440918,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.5,2.130000114440918,1.5,2.130000114440918,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,7,they,8,8,they,8,2.130000114440918,2.2899999618530273,2.130000114440918,2.2899999618530273,2.3,2.3,0.16999988555908185,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.130000114440918,2.2899999618530273,2.130000114440918,2.2899999618530273,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,8,are,9,9,are,9,2.2899999618530273,2.430000066757202,2.2899999618530273,2.430000066757202,2.3,2.44,0.010000038146972479,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.2899999618530273,2.430000066757202,2.2899999618530273,2.430000066757202,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,9,not,10,10,not,10,2.430000066757202,2.759999990463257,2.430000066757202,2.759999990463257,2.44,2.66,0.0999999904632567,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.430000066757202,2.759999990463257,2.430000066757202,2.759999990463257,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,10,going,11,11,going,11,2.759999990463257,3.0199999809265137,2.759999990463257,3.0199999809265137,2.66,2.94,0.0999999904632567,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.759999990463257,3.0199999809265137,2.759999990463257,3.0199999809265137,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,11,to,12,12,to,12,3.0199999809265137,3.1500000953674316,3.0199999809265137,3.1500000953674316,2.94,3.16,0.07999998092651373,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.0199999809265137,3.1500000953674316,3.0199999809265137,3.1500000953674316,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,12,read,13,13,read,13,3.1500000953674316,3.4200000762939453,3.1500000953674316,3.4200000762939453,3.16,3.36,0.06000007629394544,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.1500000953674316,3.4200000762939453,3.1500000953674316,3.4200000762939453,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,13,the,14,14,the,14,3.4200000762939453,3.4800000190734863,3.4200000762939453,3.4800000190734863,3.36,3.54,0.06000007629394544,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.4200000762939453,3.4800000190734863,3.4200000762939453,3.4800000190734863,True,True,,sample_0069.json
-UacrmKiTn4$_$4,text_mismatch,14,textbook,15,15,textbook,15,3.4800000190734863,4.190000057220459,3.4800000190734863,4.190000057220459,3.54,4.02,0.1700000572204594,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.4800000190734863,4.190000057220459,3.4800000190734863,4.190000057220459,True,True,,sample_0069.json
-hnBHBN8p5A$_$7,text_mismatch,1,Picture,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,2,this,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,3,before,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,4,we,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,5,actually,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,6,start,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,7,hacking,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,8,we're,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,9,in,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,10,a,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,11,room,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,12,formal,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$7,text_mismatch,13,setting,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0070.json
-hnBHBN8p5A$_$6,text_mismatch,1,Discussion,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,2,how,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,3,to,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,4,discuss,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,5,ideas,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,6,and,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,7,opinions,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,8,more,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,9,effectively,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,10,than,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,11,a,11,11,a,11,5.699999809265137,5.75,5.699999809265137,5.75,4.94,5.8,0.7599998092651363,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,12,native,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-hnBHBN8p5A$_$6,text_mismatch,13,speaker,,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,official_word_unmatched_or_ambiguous_in_asr,,,False,,,,,False,False,,sample_0071.json
-qDkUB0GgYY$_$6,text_mismatch,1,We,3,3,we,3,0.49000000953674316,0.5899999737739563,0.49000000953674316,0.5899999737739563,0.6,0.6,0.10999999046325681,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.49000000953674316,0.5899999737739563,0.49000000953674316,0.5899999737739563,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,2,always,4,4,always,4,0.5899999737739563,0.9200000166893005,0.5899999737739563,0.9200000166893005,0.6,0.82,0.10000001668930059,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.5899999737739563,0.9200000166893005,0.5899999737739563,0.9200000166893005,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,3,love,5,5,love,5,0.9200000166893005,1.149999976158142,0.9200000166893005,1.149999976158142,0.82,1.12,0.10000001668930059,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.9200000166893005,1.149999976158142,0.9200000166893005,1.149999976158142,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,4,to,6,6,to,6,1.149999976158142,1.2599999904632568,1.149999976158142,1.2599999904632568,1.12,1.28,0.029999976158141983,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.149999976158142,1.2599999904632568,1.149999976158142,1.2599999904632568,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,5,hear,7,7,hear,7,1.2599999904632568,1.4299999475479126,1.2599999904632568,1.4299999475479126,1.28,1.4,0.029999947547912686,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.2599999904632568,1.4299999475479126,1.2599999904632568,1.4299999475479126,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,6,what,8,8,what,8,1.4299999475479126,1.5399999618530273,1.4299999475479126,1.5399999618530273,1.4,1.54,0.029999947547912686,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.4299999475479126,1.5399999618530273,1.4299999475479126,1.5399999618530273,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,7,you,9,9,you,9,1.5399999618530273,1.6399999856948853,1.5399999618530273,1.6399999856948853,1.54,1.66,0.020000014305114666,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.5399999618530273,1.6399999856948853,1.5399999618530273,1.6399999856948853,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,8,say,12,12,say,12,1.8200000524520874,2.240000009536743,1.8200000524520874,2.240000009536743,1.88,2.2,0.05999994754791249,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.8200000524520874,2.240000009536743,1.8200000524520874,2.240000009536743,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,9,and,13,13,and,13,2.559999942779541,2.7200000286102295,2.559999942779541,2.7200000286102295,2.2,2.68,0.35999994277954084,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.559999942779541,2.7200000286102295,2.559999942779541,2.7200000286102295,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,10,like,14,14,like,14,2.7200000286102295,2.9200000762939453,2.7200000286102295,2.9200000762939453,2.68,2.86,0.06000007629394544,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.7200000286102295,2.9200000762939453,2.7200000286102295,2.9200000762939453,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,11,and,15,15,and,15,2.9200000762939453,3.0199999809265137,2.9200000762939453,3.0199999809265137,2.86,3.0,0.06000007629394544,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.9200000762939453,3.0199999809265137,2.9200000762939453,3.0199999809265137,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,12,share,16,16,share,16,3.0199999809265137,3.1700000762939453,3.0199999809265137,3.1700000762939453,3.0,3.14,0.030000076293945188,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.0199999809265137,3.1700000762939453,3.0199999809265137,3.1700000762939453,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,13,this,17,17,this,17,3.1700000762939453,3.319999933242798,3.1700000762939453,3.319999933242798,3.14,3.32,0.030000076293945188,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.1700000762939453,3.319999933242798,3.1700000762939453,3.319999933242798,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,14,video,18,18,video,18,3.319999933242798,3.5299999713897705,3.319999933242798,3.5299999713897705,3.32,3.5,0.029999971389770508,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.319999933242798,3.5299999713897705,3.319999933242798,3.5299999713897705,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,15,as,19,19,as,19,3.5299999713897705,3.759999990463257,3.5299999713897705,3.759999990463257,3.5,3.68,0.07999999046325668,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.5299999713897705,3.759999990463257,3.5299999713897705,3.759999990463257,True,True,,sample_0072.json
-qDkUB0GgYY$_$6,text_mismatch,16,well,20,20,well,20,3.759999990463257,4.090000152587891,3.759999990463257,4.090000152587891,3.68,4.06,0.07999999046325668,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.759999990463257,4.090000152587891,3.759999990463257,4.090000152587891,True,True,,sample_0072.json
-uywlfIYOS8$_$4,text_mismatch,1,And,1,1,and,1,0.0,0.30000001192092896,0.0,0.30000001192092896,0.5600000000000005,0.96,0.659999988079071,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,2,then,2,2,then,2,0.30000001192092896,0.5899999737739563,0.30000001192092896,0.5899999737739563,0.96,1.28,0.6900000262260437,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,3,from,3,3,from,3,0.5899999737739563,0.7900000214576721,0.5899999737739563,0.7900000214576721,1.28,1.46,0.6900000262260437,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,4,a,4,4,a,4,0.7900000214576721,0.8199999928474426,0.7900000214576721,0.8199999928474426,1.46,1.62,0.8000000071525575,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,5,brand,5,5,brand,5,0.8199999928474426,1.0299999713897705,0.8199999928474426,1.0299999713897705,1.62,2.0,0.9700000286102295,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,6,point,6,6,point,6,1.0299999713897705,1.2100000381469727,1.0299999713897705,1.2100000381469727,2.0,2.24,1.0299999618530276,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,7,of,7,7,of,7,1.2100000381469727,1.350000023841858,1.2100000381469727,1.350000023841858,2.24,2.44,1.089999976158142,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,8,view,8,8,view,8,1.350000023841858,1.440000057220459,1.350000023841858,1.440000057220459,2.44,2.58,1.139999942779541,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,9,we,9,9,we,9,1.440000057220459,1.9299999475479126,1.440000057220459,1.9299999475479126,2.72,2.74,1.2799999427795412,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,10,need,10,10,need,10,2.130000114440918,2.319999933242798,2.130000114440918,2.319999933242798,2.74,3.0,0.6800000667572021,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,11,to,11,11,to,11,2.319999933242798,2.4000000953674316,2.319999933242798,2.4000000953674316,3.0,3.14,0.7399999046325685,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,12,make,12,12,make,12,2.4000000953674316,3.049999952316284,2.4000000953674316,3.049999952316284,3.14,3.32,0.7399999046325685,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_whisper_discrepancy_over_0_5s_null_primary,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,True,,,,,False,True,mfa_whisper_edge_difference_over_0_5s,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,13,sure,13,13,sure,13,3.049999952316284,3.140000104904175,3.049999952316284,3.140000104904175,3.32,3.5,0.3599998950958252,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.049999952316284,3.140000104904175,3.049999952316284,3.140000104904175,True,True,,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,14,we're,15,15,we're,15,3.680000066757202,3.799999952316284,3.680000066757202,3.799999952316284,3.66,3.86,0.060000047683715696,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.680000066757202,3.799999952316284,3.680000066757202,3.799999952316284,True,True,,sample_0073.json
-uywlfIYOS8$_$4,text_mismatch,15,driving,16,16,driving,16,3.799999952316284,4.210000038146973,3.799999952316284,4.210000038146973,3.86,4.16,0.060000047683715696,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.799999952316284,4.210000038146973,3.799999952316284,4.210000038146973,True,True,,sample_0073.json
